Ident,ICAO,IATA,Name,Country or Area Code,Latitude,Longitude
PARL,,,Central,,65.57326508,-144.7834168
PARS,PARS,RSH,Russian Mission,United States,61.77488708,-161.3193817
PARY,PARY,RBY,Ruby,United States,64.72745514,-155.4693298
PASA,PASA,SVA,Savoonga,United States,63.6862793,-170.4931641
PASC,PASC,SCC,Deadhorse,United States,70.19554901,-148.4657898
PASD,PASD,SDP,Sand Point,United States,55.313694,-160.5214233
PASH,PASH,SHH,Shishmaref,United States,66.24958038,-166.0893555
PASI,PASI,SIT,Sitka Rocky Gutierrez,United States,57.04683304,-135.3610687
PASK,,,Selawik,,66.5997467,-159.9861145
PASL,PASL,SLQ,Sleetmute,United States,61.70050049,-157.165863
PASM,PASM,KSM,St Marys,United States,62.06083298,-163.3018341
PASN,PASN,SNP,St Paul Island,United States,57.16630554,-170.2225494
PASO,PASO,SOV,Seldovia,United States,59.44390488,-151.7050476
PASP,PASP,,Sheep Mountain,United States of America,61.8113327,-147.5090027
PAST,PAST,UMM,Summit,United States,63.33103943,-149.12883
PASV,,,Sparrevohn LRRS,,61.09737396,-155.5760803
PASW,PASW,SKW,Skwentna,United States,61.96611404,-151.1953888
PASX,PASX,SXQ,Soldotna,United States,60.47513962,-151.0396423
PASY,PASY,SYA,Eareckson AS,United States,52.71225739,174.1135864
PATA,PATA,TAL,Ralph M Calhoun Memorial,United States,65.1743927,-152.1081085
PATC,,,Tin City LRRS,,65.56400299,-167.9250336
PATE,,,Teller,,65.23995209,-166.3393402
PATG,PATG,TOG,Togiak,United States,59.05355453,-160.3967743
PATJ,,,Select Tkj For Fse Patj,,63.29548264,-143.0061188
PATK,PATK,TKA,Talkeetna,United States,62.32136154,-150.0927277
PATL,,,Tatalina LRRS,,62.89444733,-155.9786987
PATQ,,,Atqasuk Edward Burnell Sr Mem,,70.46662903,-157.4354858
PATU,PAAT,ATU,Casco Cove CGS,United States,52.83254242,173.1755524
PATW,,,Cantwell,,63.39087677,-148.9553528
PAUK,PAUK,AUK,Alakanuk,United States,62.68299866,-164.722168
PAUM,,,Umiat,,69.36991882,-152.1355133
PAUN,PAUN,UNK,Unalakleet,United States,63.88850021,-160.799118
PAUO,PAUO,WOW,Willow,United States,61.75418854,-150.0517426
PAVA,PAVA,VAK,Chevak,United States,61.54084396,-165.6008911
PAVC,PAVC,KVC,King Cove,United States,55.11634827,-162.2662506
PAVD,PAVD,VDZ,Valdez Pioneer Fld,United States,61.13421631,-146.2447662
PAVE,,,Venetie,,67.02230835,-146.4132385
PAVL,,,Kivalina,,67.73484802,-164.5553436
PAWB,PAWB,,Beaver,United States of America,66.36222839,-147.4066773
PAWD,PAWD,SWD,Seward,United States,60.13008118,-149.4168396
PAWG,PAWG,WRG,Wrangell,United States,56.48433304,-132.3698273
PAWI,PAWI,AIN,Wainwright,United States,70.63800049,-159.994751
PAWM,PAWM,WMO,White Mountain,United States,64.68919373,-163.4127502
PAWN,PAWN,WTK,Noatak,United States,67.56116486,-162.980423
PAWR,PAWR,,Whittier,United States,60.77716827,-148.7196503
PAWS,PAWS,WWA,Wasilla,United States,61.57198715,-149.5395508
PAWT,,,Wainwright AS,,70.61299133,-159.8599854
PAXK,,,Paxson,,63.026474,-145.4997559
PAYA,PAYA,YAK,Yakutat,United States,59.50330734,-139.6602478
PAZK,,,Select Fvsk For Fse Pazk,,61.93698883,-147.168869
PB9,,,Baldwin,Canada,44.26722336,-79.34055328
PCIS,,,Canton Island - Closed,,-2.7691288,-171.7105408
PCK,,,Porcupine Creek,,67.23587799,-150.2879791
PCXF,,,Coldfoot,,67.25196838,-150.2029114
PDZ,,,Select Svpe For Fse Pdz,,9.96666527,-62.23333359
PEC,,PEC,Pelican,United States,57.95581055,-136.2377014
PF2,,,Bar River,Canada,46.42484665,-84.09953308
PFAK,PFAK,AKI,Akiak,United States,60.90289688,-161.2305908
PFAL,PFAL,AET,Allakaket,United States,66.55183411,-152.6221619
PFCB,PFCB,NCN,Chenega Bay,United States,60.07855988,-147.9947357
PFCL,PFCL,CLP,Clarks Point,United States,58.83369446,-158.5293884
PFEL,PFEL,ELI,Elim,United States,64.61497498,-162.2705231
PFKA,PFKA,KUK,Kasigluk,United States,60.87333298,-162.5243073
PFKK,PFKK,KNK,Kokhanok,United States,59.43328476,-154.8025971
PFKO,PFKO,KOT,Kotlik,United States,63.03058243,-163.5326386
PFKT,,,Brevig Mission,,65.3310318,-166.4692688
PFKU,PFKU,KYU,Koyukuk,United States,64.87580872,-157.7304382
PFKW,PFKW,KWT,Kwethluk,United States,60.79033279,-161.4436951
PFNO,,,Noorvik Robert Bob Curtis,,66.82341003,-161.0222473
PFSH,PFSH,SKK,Shaktoolik New,United States,64.37108612,-161.2239685
PFTO,PFTO,TKJ,Tok Junction,United States,63.32951355,-142.9536896
PFWS,PFWS,WSN,South Naknek Nr 2,United States,58.70208359,-157.0025787
PFYU,,,Fort Yukon,,66.5705719,-145.2498016
PGM,,PGM,Port Graham,United States,59.34832764,-151.8298645
PGRO,,,Rota Intl,,14.17342091,145.2411194
PGSN,PGSN,SPN,Saipan Intl,Northern Mariana Islands,15.12025547,145.7299805
PGSZ,,,Granite Mountain AFS,,65.40213013,-161.2837219
PGUA,PGUA,UAM,Andersen AFB,USA,13.58388329,144.9300537
PGUM,PGUM,GUM,Guam Agana,United States,13.48395634,144.7971344
PGWT,PGWT,TIQ,Tinian Intl,Northern Mariana Islands,14.99920273,145.6193543
PHBK,PHBK,BKH,Barking Sands PMRF,United States,22.02276993,-159.7850647
PHDH,PHDH,HDH,Dillingham,United States,21.5794754,-158.1972809
PHFS,PHHF,,French Frigate Shoals,United States,23.86955452,-166.2849884
PHHI,PHHI,HHI,Wheeler AAF,United States,21.48144722,-158.0378418
PHHN,PHHN,HNM,Hana,United States,20.79563522,-156.0144348
PHJH,PHJH,JHM,Kapalua,United States,20.9629364,-156.6730347
PHJR,PHJR,JRF,Kalaeloa,United States,21.30735207,-158.0702972
PHKO,PHKO,KOA,Kona Intl At Keahole,USA,19.73876572,-156.0456238
PHLI,PHLI,LIH,Lihue,United States,21.97598267,-159.3389587
PHLU,PHLU,LUP,Kalaupapa,United States,21.2110424,-156.9736023
PHMK,PHMK,MKK,Molokai,United States,21.15288544,-157.0962524
PHMU,PHMU,MUE,Waimea-Kohala,United States,20.00132751,-155.6681061
PHNG,PHNG,NGF,Kaneohe Bay MCAF,United States,21.45045471,-157.7679443
PHNL,PHNL,HNL,Daniel K. Inouye Intl,United States,21.31782722,-157.9202576
PHNY,PHNY,LNY,Lanai,United States,20.7856102,-156.951416
PHOG,PHOG,OGG,Kahului,United States,20.89864922,-156.4304657
PHQ,,,Select Kphq For Fse Phq,,42.66647339,-70.85296631
PHSF,PHSF,BSF,Bradshaw AAF,United States,19.76001358,-155.553772
PHTO,PHTO,ITO,Hilo Intl,United States,19.72026443,-155.0484619
PHUP,PHUP,UPP,Upolu,United States,20.26519394,-155.8599396
PJON,PJON,JON,Johnston Atoll,United States Minor Outlying Islands,16.72892952,-169.5344849
PKA,,,Select Ppka For Fse Pka,,60.70368195,-161.7767334
PKMA,,,Enewetak Aux AF,,11.34074783,162.328186
PKMJ,PKMJ,MAJ,Marshall Islands Intl,Marshall Islands,7.0649724,171.2720337
PKRO,PKRO,,Dyess AAF,Marshall Islands,9.39688587,167.470871
PKWA,,,Bucholz AAF,,8.72224617,167.7306824
PLCH,PLCH,CXI,Cassidy Intl,Kiribati,1.98621392,-157.349762
PLFA,PLFA,TNV,Tabuaeran Island,Kiribati,3.89972448,-159.38974
PLPA,,,Palmyra - Cooper,,5.88811016,-162.0777283
PM64,,,Kure,,28.38897133,-178.296875
PMDY,PMDY,MDY,Henderson Field/Midway Atoll,United States Minor Outlying Islands,28.20148277,-177.3813019
PN0,,,Echo,,41.54001617,-77.30654907
PN00,,,Crosswinds Airfield,,40.3431015,-75.57182312
PN01,,,Cedar Run,,40.58808517,-79.90671539
PN02,,,Offutt Acres,,40.9841156,-79.56638336
PN04,,,Strittmatter,,40.54640198,-78.69468689
PN06,,,Carlson,,41.90422058,-80.10255432
PN07,,,Cranes-n-Lifts Inc,,41.03091812,-75.77852631
PN08,,,Davis,,40.73442459,-79.16029358
PN10,,,Cash Creek,,41.86501694,-76.51068115
PN11,,,Reno,,40.88917542,-80.48640442
PN12,,,Sweet Valley,,41.28004074,-78.14291382
PN13,,,C & W Milliron Flying Field,,41.28728485,-79.16642761
PN14,,,Misty Hill Farm,,40.78276825,-80.01639557
PN15,,,Greeley,,41.87887573,-77.94978333
PN16,,,Pabst Blue Ribbon,,40.75775528,-80.01361084
PN17,,,Select 82W For Fse PN17,,39.73141479,-76.53302002
PN18,,,Fairview Evergreen,,42.02682114,-80.24354553
PN19,,,Hunts Cove,,41.14589691,-79.68727112
PN20,,,Car Tech,,40.36759186,-75.9329834
PN21,,,Select 75N For Fse PN21,,41.82784653,-76.85662842
PN23,,,Upmc Mercy Hospital,United States,40.4361496,-79.98503113
PN24,,,Snider,,40.6833992,-79.66643524
PN25,,,Lindsay,,40.73490143,-79.6886673
PN26,,,St Clair Memorial Hospital,,40.37840271,-80.06505585
PN27,,,Station 219,United States,41.27589035,-80.2729187
PN30,,,Schrenkel,,40.26266479,-78.10295105
PN31,,,Sagulla,,41.24279785,-80.11453247
PN32,,,Indiana Hospital,,40.60839844,-79.1355896
PN33,,,Branning Field,,41.55264664,-75.28158569
PN34,,,Kibbe Field,,41.97821808,-77.70933533
PN35,,,Flying R,,39.99988937,-78.08275604
PN36,,,Rayne,,40.73274994,-79.06719971
PN37,,,Fino,,40.60481262,-80.45836639
PN38,,,Select G04 For Fse PN38,,40.66255951,-79.84561157
PN39,,,Exton,,40.01871872,-75.63632202
PN40,,,Moorhead Airpark,,42.18381882,-79.89743042
PN42,,,Practice Football Field,,40.62506485,-79.14975739
PN43,,,Sainovich,,40.70003128,-80.434021
PN46,,,River Hill Aviation,,40.56181335,-79.54498291
PN47,,,Lohrs Landing,,40.1832962,-79.06576538
PN48,,,Bullfly,,40.71473694,-75.73117065
PN49,,,Dunbar,,40.77133942,-79.42887878
PN51,,,Summers Psnl Use,,41.66672134,-80.41645813
PN53,,,Strohmier,,40.55145645,-78.62335205
PN55,,,Skala,,39.85769272,-79.82339478
PN56,,,Miller,,40.88534164,-78.73919678
PN57,,,Marion Center Speedway,,40.8116188,-79.03710938
PN58,,,Mayport,,41.01266098,-79.25183105
PN62,,,Cataney,,40.3745575,-80.29994202
PN63,,,Howard Johnsons Motor Lodge,,40.43673325,-79.76032257
PN65,,,Deer Lakes,,40.63756561,-79.69421387
PN66,,,Dunlea Airpark,,40.42539978,-79.36331177
PN67,,,St Francis Hospital,,40.98339462,-80.34978485
PN68,,,Jackson,,40.90086365,-80.36903381
PN72,,,Port Sember,,41.31023407,-80.5136261
PN73,,,Beers Farm,United States,40.22955322,-77.91983795
PN78,,,600 Grant Street Rooftop,United States,40.44269562,-79.99541473
PN79,,,Passavant Hospital,,40.00951767,-80.00005341
PN80,,,West Penn Hospital,United States,40.4608078,-79.94672394
PN83,,,Skunk Hollow,,40.80231476,-79.20269012
PN84,,,Lake Arthur Field,,40.98446655,-80.16288757
PN85,,,Brandon,,40.876091,-80.03333282
PN86,,,Goodwill Fire Company Nr 1,United States,40.69392014,-76.25506592
PN86X,,,Fse PN86 Lewisport,,41.11470032,-80.41744995
PN90,,,Ranch-Aero,,41.74840546,-78.10002136
PN91,,,Sharretts,,41.83265686,-77.49971008
PN95,,,Horne,,40.09938812,-80.0330658
PN98,,,Sugar-Bob,,40.27739716,-79.76818848
PN99,,,Lackawannock,,41.20582581,-80.35738373
PNP,,,Select Papn For Fse Pnp,,57.58037567,-157.5674439
POLI,,,Oliktok LRRS,,70.49932098,-149.8789368
PPCT,PPCT,TCT,Takotna,,62.99294281,-156.0297241
PPIZ,PPIZ,PIZ,Point Lay LRRS,United States,69.73288727,-163.0053406
PPKA,,,Napaskiak,,60.70274353,-161.7776489
PR03,,,Fajardo Harbor,,18.3396759,-65.62460327
PR04,,,Squibb Heliport,Puerto Rico,18.14886093,-65.79400635
PR05,,,Labadie,,18.45184326,-67.0662384
PR06,,,Baxter-Carolina,,18.38911438,-65.98099518
PR07,,,Boqueron,,18.20132065,-65.8391571
PR10,,,Boqueron,,18.01039505,-67.14126587
PR11,,,Rexach Office Building,,18.41522598,-66.12683105
PR12,,,State Government Number One,,18.44939041,-66.06655121
PR13,,,Pr State Police Hq,Puerto Rico,18.41739464,-66.07805634
PR15,,,Parguera,PRI,17.97545815,-67.05200958
PR16,,,Banco Popular Center,,18.42744637,-66.05877686
PR17,,,Prasa-Barbosa,,18.414114,-66.04377747
PR18,,,Camp Garcia Vieques,United States,18.11846924,-65.41973877
PR19,,,Orocovis Health Center,Puerto Rico,18.22658157,-66.3944931
PR20,,,Old San Juan,,18.46327782,-66.1107254
PR20X,,,Fse PR20 Adjuntas,,18.17974091,-66.75704956
PR21,,,Fort Buchanan,,18.41500092,-66.13194275
PR23,,,Baxter-Aibonito,Puerto Rico,18.13742828,-66.25880432
PR24,,,Cullingford Field,,17.97436523,-67.1716156
PR25,,,Lajas Airpark,,18.01237106,-67.07538605
PR26,,,Villa Marina,Puerto Rico,18.33149529,-65.63313293
PR27,,,Santa Isabel,,17.96236801,-66.39123535
PR30,,,Claro Prtc Office Bldg,Puerto Rico,18.41146278,-66.10263062
PR31,,,San Juan Steam Plant,Puerto Rico,18.42794609,-66.10553741
PR34,,,Select PR20 For Fse PR34,,18.45755196,-66.12110901
PS00,,,Tallman West,United States,40.3963623,-76.9419632
PS01,,,Sterling Heliport,United States,40.08153152,-74.89486694
PS02,,,Heberlig,,40.1636734,-77.37046814
PS03,,,Elephant Path,,40.4101944,-75.22901154
PS04,,,Consol,,40.34784698,-80.0581131
PS05,,,G & N,,41.87480927,-80.37472534
PS06,,,Snook,,40.73298645,-77.26617432
PS07,,,St Lukes Miners Hospital,United States,40.8209343,-75.91471863
PS08,,,Lazy B Ranch,,40.0223732,-76.81626892
PS10,,,Ohioport,,39.88535309,-79.50753784
PS11,,,Mc Cardle Farm,,40.6451416,-77.55493164
PS12,,,Grover,,40.91639709,-75.8661499
PS13,,,Boeing Helicopters Center 3 South,,39.85927963,-75.31963348
PS14,,,Three Mile Island,United States,40.14395523,-76.72359467
PS15,,,Vicars - Private,,40.54698563,-78.39155579
PS16,,,Holy Redeemer Hospital,,40.11038971,-75.08294678
PS18,,,Pecora Field,,41.90293121,-78.62752533
PS19,,,Arco Newtown,,39.99233246,-75.4101944
PS20,,,Fairview Farm Airfield,United States,40.53722,-76.46619415
PS21,,,Flying Eagle,,40.64550018,-76.8120575
PS23,,,Windy Hill,,40.08486938,-78.54719543
PS24,,,Brownsville General Hospital,,40.003685,-79.87560272
PS25,,,Captains Folly,United States,39.84289551,-77.16500854
PS26,,,Banning,,40.63478851,-79.74421692
PS27,,,Schneider Airpark,United States,39.73141861,-79.37434387
PS28,,,Penn Dda Inc,,40.03566742,-75.01628113
PS29,,,Sugan Pond,,40.37510681,-74.9912796
PS30,,,Mbb,,39.98760986,-75.58020782
PS31,,,Brubaker,,40.46036911,-76.3471756
PS32,,,Slyder Field,,41.47551727,-78.19067383
PS34,,,North Penn Usarc,,40.19177246,-75.34128571
PS35,,,Dutch Country Egg Farms,,40.45764923,-76.45794678
PS38,,,Berts,,40.28529358,-75.74809265
PS39,,,Downes,,40.6269722,-78.95947266
PS40,,,Tri-County,,40.98619461,-75.83436584
PS41,,,Shenango Valley Medical Center,,41.21061325,-80.46923828
PS43,,,Barnes Farmland,,41.06752396,-80.25584412
PS44,,,Operations Center,,40.61145401,-78.32556915
PS45,,,High Top,,40.8744278,-77.41630554
PS46,,,Graystrip,,40.36206055,-75.18043518
PS47,,,Hamilton Hill,,40.42713165,-78.74141693
PS48,,,Larksville Ems,United States,41.25953293,-75.93524933
PS49,,,Hartman,,39.86022949,-78.98815918
PS50,,,Adams,United States,41.76807785,-75.72389984
PS51,,,Anzio,United States,40.28057861,-76.8145752
PS52,,,Alberter Farms,,40.19469452,-78.83266449
PS53,,,7H Skeet Club Inc Field,United States,40.63880539,-78.58192444
PS54,,,Gunden,United States,40.32877731,-75.28134155
PS55,,,Core States - 1ST Pa,,39.9584465,-75.19129181
PS56,,,Morris,United States,39.78046036,-77.25241852
PS57,,,Mount Nittany Med Ctr,United States,40.8193779,-77.8429718
PS59,,,Fitzgerald Mercy Hospital,,39.92705536,-75.26907349
PS61,,,Tidioute,,41.69063568,-79.36561584
PS62,,,Wind Drift,,40.80787277,-75.35934448
PS64,,,Mortons,,41.82437134,-80.07888794
PS65,,,Crozer-Chester,,39.85622406,-75.36713409
PS66,,,Parker-Cramer,,41.21091843,-79.36096191
PS67,,,Uphill,,40.10548401,-80.4309082
PS68,,,Buckingham,,40.33030701,-75.03142548
PS69,,,Barnhart,,40.72634125,-78.53939819
PS70,,,Cider Field,,40.60561371,-76.28278351
PS71,,,St Mary Hospital,,40.20205307,-74.92294312
PS72,,,Haig-K,,40.06482697,-75.61131287
PS73,,,Poverty,,41.06314087,-77.43331909
PS74,,,Hahn,,40.8028717,-75.33907318
PS78,,,Upmc Presbyterian Hospital,United States,40.4432373,-79.96074677
PS80,,,Robbins Nest,,40.36926651,-75.39712524
PS81,,,Robert Packer Hospital,United States,41.98194885,-76.51774597
PS82,,,Lazy J. Ranch,,41.29587555,-75.59680939
PS83,,,Smithkline Beecham,,40.07983017,-75.3285141
PS84,,,Medical College Hospital,,40.18455124,-75.07850647
PS85,,,River Hill,USA,40.98646545,-76.42825317
PS87,,,Home Safe,,40.1052475,-80.0338974
PS88,,,Kikkatuck II,,40.65006256,-79.69143677
PS89,,,Press Enterprise,,41.01203156,-76.40522003
PS90,,,Ramada Inn-Gettysburg,,39.76676178,-77.27053833
PS91,,,Conemaugh Valley Hospital,USA,40.30552673,-78.91828918
PS92,,,Va Medical Center,,40.31536865,-76.40301514
PS95,,,Mazzuca,United States,40.68619919,-76.21022034
PS98,,,Travis,,40.88274384,-79.19332123
PS99,,,West Penn Township,,40.74731827,-75.9329071
PT2,,,Killarney,Canada,45.97750092,-81.49472046
PTKK,PTKK,TKK,Chuuk Intl,Micronesia,7.46189165,151.8430176
PTPN,PTPN,PNI,Pohnpei Intl,Micronesia,6.9850831,158.2098084
PTRO,PTRO,ROR,Roman Tmetuchl Intl,Palau,7.36730289,134.544281
PTSA,PTSA,KSA,Kosrae,Micronesia,5.35697222,162.9583893
PTYA,PTYA,YAP,Yap Intl,Micronesia,9.4989109,138.082489
PUO,,,Prudhoe Bay,,70.25128937,-148.3424683
PWAK,PWAK,AWK,Wake Island Airfield,United States Minor Outlying Islands,19.28249168,166.6366577
PWR,,PWR,Port Walter,United States,56.38747406,-134.6392822
PX02,,,Select MP21 For Fse P02,,8.7666626,-82.68333435
PX06,,,Select Mpce For Fse P06,,7.98666096,-80.40999603
PYL,,,Perry Island,,60.68528748,-147.9187317
Q00,,,Select Kliu For Fse Q00,,33.9249649,-102.38694
Q02,,,Lofty Redwoods,,38.85823441,-123.5897064
Q03,,,Mother Lode Service Center,,38.08325577,-120.5413132
Q04,,,Mountainair Muni,United States,34.53333282,-106.2238922
Q06,,,Select I06 For Fse Q06,,34.56682205,-101.7814636
Q07,,,Select 34PN For Fse Q07,,41.74785995,-75.49740601
Q08,,,Smoketown,,40.04046249,-76.20133972
Q10,,,Pg&E Service Center,,38.88795471,-121.0752258
Q11,,,Hunter Reservoir,,38.19158554,-120.3529739
Q12,,,Williams Gliderport,United States,39.16327286,-122.1271515
Q13,,,Jewett Mesa,,34.00350952,-108.6796417
Q14,,,Select E14 For Fse Q14,,36.02503967,-106.0475464
Q16,,,Reserve,United States,33.69434357,-108.8500214
Q17,,,Select D83 For Fse Q17,,39.01267242,-123.3827896
Q18,,,Mono General Hospital,,38.25325394,-119.2307129
Q19,,,Select N19 For Fse Q19,,36.83338928,-108.0284042
Q20,,,U S Forest Service,,38.27241898,-119.2879334
Q21,,,Brownsville,,39.45521545,-121.2916184
Q23,,,Davis,,39.20155334,-122.0487671
Q24,,,Select Klln For Fse Q24,,33.55115891,-102.3720017
Q25,,,Select D63 For Fse Q25,,40.49291229,-123.599762
Q26,,,Select Kbfe For Fse Q26,,33.17221832,-102.1930542
Q29,,,Silverton Municipal,,34.46673203,-101.3014908
Q30,,MJB,Mejit,Marshall Islands,10.28311634,170.8685608
Q31,,,Select D86 For Fse Q31,,36.44855499,-119.3190079
Q32,,,Chinle,,36.15418243,-109.5517807
Q33,,,Maine Prairie,,38.38110733,-121.82444
Q34,,,Select Kprz For Fse Q34,,34.14532471,-103.4085388
Q35,,,Select Kjtc For Fse Q35,,34.13031769,-109.309845
Q36,,,Red Top,,37.07975769,-120.4662552
Q37,,,Carrizozo Mun,,33.64933395,-105.8955078
Q38,,,Dos Palos,,36.96393585,-120.6300049
Q39,,,Select C24 For Fse Q39,,37.8208313,-106.9311523
Q40,,,Sunset Skyranch,,38.39243698,-121.3308716
Q41,,,Select 41F For Fse Q41,,34.00229645,-101.3304367
Q42,,,Select S42 For Fse Q42,,36.32697678,-104.6197128
Q43,,,Select X43 For Fse Q43,,36.02920151,-101.8319702
Q44,,,Select K44 For Fse Q44,,36.79890823,-100.5337524
Q45,,,Finley Farm,,35.10838318,-101.3921127
Q49,,,Select F34 For Fse Q49,,36.85998917,-120.4644699
Q51,,KIO,Kili,Marshall Islands,5.64387989,169.1246185
Q53,,,Select F72 For Fse Q53,,38.30542755,-121.4302292
Q54,,,Select X54 For Fse Q54,,34.65557861,-102.6918793
Q55,,,Select T55 For Fse Q55,,34.5667305,-102.3226929
Q57,,,Cubero,United States,35.08753967,-107.5631027
Q58,,,Select Ksxu For Fse Q58,,34.93288422,-104.6448059
Q60,,,Select XKE79 For Fse Q60,,36.84021759,-119.87043
Q61,,,Select E36 For Fse Q61,,38.92111206,-120.8647919
Q66,,,Hermitage,,37.87968445,-120.193634
Q68,,,Select E45 For Fse Q68,,37.86165619,-120.1785507
Q69,,,Ocean Ridge,,38.80174255,-123.5304871
Q70,,,Stratford,,36.34532928,-102.0489883
Q71,,,Blair Strip,,36.27507782,-119.641037
Q72,,,Select F62 For Fse Q72,,40.54708481,-123.181694
Q73,,,Select H37 For Fse Q73,,40.13879013,-120.1788178
Q74,,,Homewood,,39.08634949,-120.1601868
Q75,,,Hyampom,,40.62564087,-123.4682617
Q76,,,Ferndale Resort,,39.00272751,-122.796936
Q77,,,Bland Field,,36.71221924,-120.0304413
Q79,,,Paul Hoberg,,38.87128067,-122.6772156
Q80,,,Lodi Airpark,,38.08400726,-121.3152008
Q81,,,Double Creek Ranch,,40.44736481,-121.8830338
Q82,,,Select M45 For Fse Q82,,38.73601532,-119.7662888
Q83,,,Bridge Bay Resort,,40.75764847,-122.3233414
Q84,,,Select M90 For Fse Q84,,36.75799942,-120.3712845
Q85,,,Sanborn,,39.1113739,-121.8844605
Q86,,,Tuna Works At Hog Island Oyster Farm,,38.16753387,-122.9084549
Q86XX,,,Select E20 For Fse Q86,,38.59134674,-122.2594223
Q87,,,Lost Isle,,38.00408936,-121.4566193
Q88,,,Select L24 For Fse Q88,,39.70960236,-121.6163635
Q89,,,Halter Ranch,United States,35.6440773,-120.8501129
Q90,,,Pixley,,35.96032333,-119.3085098
Q94,,,Rio Linda,United States,38.67570114,-121.4445038
Q95,,,Select T42 For Fse Q95,,40.21124649,-123.2975311
Q98,,,Select CA88 For Fse Q98,,36.02606964,-120.9076843
Q99,,,South Co Of Santa Clara Co,,37.08142471,-121.5972748
QANA,,,Anahola Bay,,22.14866257,-159.3013916
QLTO,,,Lake Tahoe Landing Zone,,39.19844818,-120.0314102
QPYM,,,Pyramid Lake Landing Zone,,39.90867615,-119.4944458
QPYN,,,Pyramid Lake Landing Zone (Needles),,40.1877594,-119.6004334
QSAL,,,Salt Flats,,40.77070236,-113.8925629
QWLK,,,Walker Lake Landing Zone,,38.68788147,-118.6900482
